order_details_id,order_id,order_date,order_time,item_id,item_name,category,price
10864,4756,3/21/23,4:51:43 PM,132.0,Eggplant Parmesan,Italian,16.95
10865,4757,3/21/23,4:52:17 PM,104.0,Veggie Burger,American,10.5
10866,4758,3/21/23,5:07:20 PM,127.0,Meat Lasagna,Italian,17.95
10867,4759,3/21/23,5:08:35 PM,109.0,Korean Beef Bowl,Asian,17.95
10868,4759,3/21/23,5:08:35 PM,117.0,Chicken Burrito,Mexican,12.95
10869,4759,3/21/23,5:08:35 PM,,,,
10870,4760,3/21/23,5:26:32 PM,102.0,Cheeseburger,American,13.95
10871,4760,3/21/23,5:26:32 PM,127.0,Meat Lasagna,Italian,17.95
10872,4760,3/21/23,5:26:32 PM,112.0,Salmon Roll,Asian,14.95
10873,4761,3/21/23,6:10:58 PM,115.0,Chicken Tacos,Mexican,11.95
10874,4761,3/21/23,6:10:58 PM,113.0,Edamame,Asian,5.0
10875,4761,3/21/23,6:10:58 PM,105.0,Mac & Cheese,American,7.0
10876,4761,3/21/23,6:10:58 PM,,,,
10877,4762,3/21/23,6:39:15 PM,130.0,Shrimp Scampi,Italian,19.95
10878,4763,3/21/23,6:44:01 PM,109.0,Korean Beef Bowl,Asian,17.95
10879,4763,3/21/23,6:44:01 PM,122.0,Chips & Salsa,Mexican,7.0
10880,4763,3/21/23,6:44:01 PM,114.0,Potstickers,Asian,9.0
10881,4764,3/21/23,6:52:00 PM,124.0,Spaghetti,Italian,14.5
10882,4764,3/21/23,6:52:00 PM,105.0,Mac & Cheese,American,7.0
10883,4764,3/21/23,6:52:00 PM,122.0,Chips & Salsa,Mexican,7.0
10884,4765,3/21/23,6:53:49 PM,108.0,Tofu Pad Thai,Asian,14.5
10885,4765,3/21/23,6:53:49 PM,109.0,Korean Beef Bowl,Asian,17.95
10886,4766,3/21/23,7:04:51 PM,109.0,Korean Beef Bowl,Asian,17.95
10887,4766,3/21/23,7:04:51 PM,120.0,Steak Torta,Mexican,13.95
10888,4767,3/21/23,7:20:15 PM,129.0,Mushroom Ravioli,Italian,15.5
10889,4767,3/21/23,7:20:15 PM,105.0,Mac & Cheese,American,7.0
10890,4767,3/21/23,7:20:15 PM,122.0,Chips & Salsa,Mexican,7.0
10891,4767,3/21/23,7:20:15 PM,106.0,French Fries,American,7.0
10892,4768,3/21/23,7:32:01 PM,117.0,Chicken Burrito,Mexican,12.95
10893,4768,3/21/23,7:32:01 PM,113.0,Edamame,Asian,5.0
10894,4768,3/21/23,7:32:01 PM,119.0,Chicken Torta,Mexican,11.95
10895,4768,3/21/23,7:32:01 PM,105.0,Mac & Cheese,American,7.0
10896,4769,3/21/23,7:41:04 PM,110.0,Pork Ramen,Asian,17.95
10897,4770,3/21/23,7:41:16 PM,120.0,Steak Torta,Mexican,13.95
10898,4770,3/21/23,7:41:16 PM,106.0,French Fries,American,7.0
10899,4771,3/21/23,7:49:47 PM,124.0,Spaghetti,Italian,14.5
10900,4771,3/21/23,7:49:47 PM,117.0,Chicken Burrito,Mexican,12.95
10901,4771,3/21/23,7:49:47 PM,121.0,Cheese Quesadillas,Mexican,10.5
10902,4771,3/21/23,7:49:47 PM,106.0,French Fries,American,7.0
10903,4772,3/21/23,7:53:41 PM,101.0,Hamburger,American,12.95
10904,4772,3/21/23,7:53:41 PM,120.0,Steak Torta,Mexican,13.95
10905,4773,3/21/23,8:04:52 PM,106.0,French Fries,American,7.0
10906,4774,3/21/23,8:14:45 PM,109.0,Korean Beef Bowl,Asian,17.95
10907,4775,3/21/23,8:15:09 PM,129.0,Mushroom Ravioli,Italian,15.5
10908,4775,3/21/23,8:15:09 PM,120.0,Steak Torta,Mexican,13.95
10909,4775,3/21/23,8:15:09 PM,114.0,Potstickers,Asian,9.0
10910,4775,3/21/23,8:15:09 PM,132.0,Eggplant Parmesan,Italian,16.95
10911,4776,3/21/23,8:15:27 PM,102.0,Cheeseburger,American,13.95
10912,4776,3/21/23,8:15:27 PM,106.0,French Fries,American,7.0
10913,4777,3/21/23,8:35:51 PM,109.0,Korean Beef Bowl,Asian,17.95
10914,4777,3/21/23,8:35:51 PM,129.0,Mushroom Ravioli,Italian,15.5
10915,4778,3/21/23,8:38:40 PM,105.0,Mac & Cheese,American,7.0
10916,4779,3/21/23,9:35:31 PM,105.0,Mac & Cheese,American,7.0
10917,4779,3/21/23,9:35:31 PM,114.0,Potstickers,Asian,9.0
10918,4780,3/21/23,9:47:02 PM,129.0,Mushroom Ravioli,Italian,15.5
10919,4781,3/21/23,9:58:12 PM,105.0,Mac & Cheese,American,7.0
10920,4782,3/21/23,10:15:37 PM,113.0,Edamame,Asian,5.0
10921,4782,3/21/23,10:15:37 PM,113.0,Edamame,Asian,5.0
10922,4782,3/21/23,10:15:37 PM,130.0,Shrimp Scampi,Italian,19.95
10923,4783,3/22/23,12:01:30 PM,119.0,Chicken Torta,Mexican,11.95
10924,4783,3/22/23,12:01:30 PM,131.0,Chicken Parmesan,Italian,17.95
10925,4783,3/22/23,12:01:30 PM,106.0,French Fries,American,7.0
10926,4784,3/22/23,12:23:54 PM,132.0,Eggplant Parmesan,Italian,16.95
10927,4785,3/22/23,12:31:46 PM,122.0,Chips & Salsa,Mexican,7.0
10928,4786,3/22/23,12:54:56 PM,108.0,Tofu Pad Thai,Asian,14.5
10929,4786,3/22/23,12:54:56 PM,124.0,Spaghetti,Italian,14.5
10930,4787,3/22/23,1:01:37 PM,118.0,Steak Burrito,Mexican,14.95
10931,4788,3/22/23,1:26:50 PM,114.0,Potstickers,Asian,9.0
10932,4789,3/22/23,1:56:27 PM,115.0,Chicken Tacos,Mexican,11.95
10933,4789,3/22/23,1:56:27 PM,108.0,Tofu Pad Thai,Asian,14.5
10934,4789,3/22/23,1:56:27 PM,108.0,Tofu Pad Thai,Asian,14.5
10935,4789,3/22/23,1:56:27 PM,125.0,Spaghetti & Meatballs,Italian,17.95
10936,4789,3/22/23,1:56:27 PM,117.0,Chicken Burrito,Mexican,12.95
10937,4789,3/22/23,1:56:27 PM,113.0,Edamame,Asian,5.0
10938,4789,3/22/23,1:56:27 PM,113.0,Edamame,Asian,5.0
10939,4789,3/22/23,1:56:27 PM,118.0,Steak Burrito,Mexican,14.95
10940,4790,3/22/23,1:57:47 PM,124.0,Spaghetti,Italian,14.5
10941,4791,3/22/23,2:25:24 PM,113.0,Edamame,Asian,5.0
10942,4791,3/22/23,2:25:24 PM,120.0,Steak Torta,Mexican,13.95
10943,4792,3/22/23,2:42:50 PM,114.0,Potstickers,Asian,9.0
10944,4793,3/22/23,2:56:38 PM,102.0,Cheeseburger,American,13.95
10945,4793,3/22/23,2:56:38 PM,111.0,California Roll,Asian,11.95
10946,4794,3/22/23,3:54:26 PM,102.0,Cheeseburger,American,13.95
10947,4794,3/22/23,3:54:26 PM,132.0,Eggplant Parmesan,Italian,16.95
10948,4795,3/22/23,4:01:29 PM,108.0,Tofu Pad Thai,Asian,14.5
10949,4795,3/22/23,4:01:29 PM,118.0,Steak Burrito,Mexican,14.95
10950,4795,3/22/23,4:01:29 PM,120.0,Steak Torta,Mexican,13.95
10951,4796,3/22/23,4:09:49 PM,107.0,Orange Chicken,Asian,16.5
10952,4797,3/22/23,4:16:29 PM,104.0,Veggie Burger,American,10.5
10953,4797,3/22/23,4:16:29 PM,113.0,Edamame,Asian,5.0
10954,4798,3/22/23,4:21:33 PM,116.0,Steak Tacos,Mexican,13.95
10955,4798,3/22/23,4:21:33 PM,126.0,Fettuccine Alfredo,Italian,14.5
10956,4798,3/22/23,4:21:33 PM,130.0,Shrimp Scampi,Italian,19.95
10957,4799,3/22/23,4:32:35 PM,102.0,Cheeseburger,American,13.95
10958,4799,3/22/23,4:32:35 PM,125.0,Spaghetti & Meatballs,Italian,17.95
10959,4800,3/22/23,4:49:55 PM,132.0,Eggplant Parmesan,Italian,16.95
10960,4801,3/22/23,5:08:48 PM,101.0,Hamburger,American,12.95
10961,4801,3/22/23,5:08:48 PM,107.0,Orange Chicken,Asian,16.5
10962,4801,3/22/23,5:08:48 PM,118.0,Steak Burrito,Mexican,14.95
10963,4801,3/22/23,5:08:48 PM,123.0,Chips & Guacamole,Mexican,9.0
10964,4802,3/22/23,5:37:13 PM,106.0,French Fries,American,7.0
10965,4803,3/22/23,5:50:14 PM,109.0,Korean Beef Bowl,Asian,17.95
10966,4804,3/22/23,5:52:20 PM,109.0,Korean Beef Bowl,Asian,17.95
10967,4804,3/22/23,5:52:20 PM,127.0,Meat Lasagna,Italian,17.95
10968,4805,3/22/23,6:10:30 PM,115.0,Chicken Tacos,Mexican,11.95
10969,4805,3/22/23,6:10:30 PM,132.0,Eggplant Parmesan,Italian,16.95
10970,4806,3/22/23,6:14:21 PM,103.0,Hot Dog,American,9.0
10971,4806,3/22/23,6:14:21 PM,108.0,Tofu Pad Thai,Asian,14.5
10972,4806,3/22/23,6:14:21 PM,125.0,Spaghetti & Meatballs,Italian,17.95
10973,4806,3/22/23,6:14:21 PM,117.0,Chicken Burrito,Mexican,12.95
10974,4807,3/22/23,6:26:11 PM,104.0,Veggie Burger,American,10.5
10975,4807,3/22/23,6:26:11 PM,125.0,Spaghetti & Meatballs,Italian,17.95
10976,4808,3/22/23,6:57:35 PM,103.0,Hot Dog,American,9.0
10977,4808,3/22/23,6:57:35 PM,109.0,Korean Beef Bowl,Asian,17.95
10978,4808,3/22/23,6:57:35 PM,109.0,Korean Beef Bowl,Asian,17.95
10979,4809,3/22/23,7:18:35 PM,124.0,Spaghetti,Italian,14.5
10980,4809,3/22/23,7:18:35 PM,128.0,Cheese Lasagna,Italian,15.5
10981,4809,3/22/23,7:18:35 PM,129.0,Mushroom Ravioli,Italian,15.5
10982,4809,3/22/23,7:18:35 PM,118.0,Steak Burrito,Mexican,14.95
10983,4810,3/22/23,7:23:28 PM,115.0,Chicken Tacos,Mexican,11.95
10984,4810,3/22/23,7:23:28 PM,120.0,Steak Torta,Mexican,13.95
10985,4810,3/22/23,7:23:28 PM,130.0,Shrimp Scampi,Italian,19.95
10986,4811,3/22/23,7:34:54 PM,111.0,California Roll,Asian,11.95
10987,4811,3/22/23,7:34:54 PM,114.0,Potstickers,Asian,9.0
10988,4812,3/22/23,7:35:48 PM,113.0,Edamame,Asian,5.0
10989,4813,3/22/23,7:52:54 PM,114.0,Potstickers,Asian,9.0
10990,4814,3/22/23,8:30:11 PM,128.0,Cheese Lasagna,Italian,15.5
10991,4815,3/22/23,8:52:46 PM,101.0,Hamburger,American,12.95
10992,4815,3/22/23,8:52:46 PM,127.0,Meat Lasagna,Italian,17.95
10993,4816,3/22/23,8:55:27 PM,117.0,Chicken Burrito,Mexican,12.95
10994,4817,3/22/23,9:08:01 PM,104.0,Veggie Burger,American,10.5
10995,4817,3/22/23,9:08:01 PM,128.0,Cheese Lasagna,Italian,15.5
10996,4818,3/22/23,9:31:24 PM,119.0,Chicken Torta,Mexican,11.95
10997,4819,3/22/23,9:58:31 PM,131.0,Chicken Parmesan,Italian,17.95
10998,4819,3/22/23,9:58:31 PM,106.0,French Fries,American,7.0
10999,4820,3/23/23,11:18:22 AM,129.0,Mushroom Ravioli,Italian,15.5
11000,4821,3/23/23,11:23:52 AM,109.0,Korean Beef Bowl,Asian,17.95
11001,4821,3/23/23,11:23:52 AM,113.0,Edamame,Asian,5.0
11002,4821,3/23/23,11:23:52 AM,123.0,Chips & Guacamole,Mexican,9.0
11003,4822,3/23/23,11:31:48 AM,108.0,Tofu Pad Thai,Asian,14.5
11004,4822,3/23/23,11:31:48 AM,120.0,Steak Torta,Mexican,13.95
11005,4822,3/23/23,11:31:48 AM,121.0,Cheese Quesadillas,Mexican,10.5
11006,4822,3/23/23,11:31:48 AM,121.0,Cheese Quesadillas,Mexican,10.5
11007,4823,3/23/23,11:38:21 AM,118.0,Steak Burrito,Mexican,14.95
11008,4824,3/23/23,11:40:00 AM,105.0,Mac & Cheese,American,7.0
11009,4825,3/23/23,11:48:12 AM,101.0,Hamburger,American,12.95
11010,4825,3/23/23,11:48:12 AM,108.0,Tofu Pad Thai,Asian,14.5
11011,4825,3/23/23,11:48:12 AM,128.0,Cheese Lasagna,Italian,15.5
11012,4825,3/23/23,11:48:12 AM,106.0,French Fries,American,7.0
11013,4826,3/23/23,11:56:58 AM,109.0,Korean Beef Bowl,Asian,17.95
11014,4827,3/23/23,12:04:18 PM,113.0,Edamame,Asian,5.0
11015,4828,3/23/23,12:10:12 PM,101.0,Hamburger,American,12.95
11016,4829,3/23/23,12:14:01 PM,101.0,Hamburger,American,12.95
11017,4829,3/23/23,12:14:01 PM,105.0,Mac & Cheese,American,7.0
11018,4830,3/23/23,12:40:25 PM,102.0,Cheeseburger,American,13.95
11019,4830,3/23/23,12:40:25 PM,108.0,Tofu Pad Thai,Asian,14.5
11020,4830,3/23/23,12:40:25 PM,122.0,Chips & Salsa,Mexican,7.0
11021,4831,3/23/23,12:46:10 PM,103.0,Hot Dog,American,9.0
11022,4832,3/23/23,12:47:25 PM,118.0,Steak Burrito,Mexican,14.95
11023,4833,3/23/23,12:49:53 PM,127.0,Meat Lasagna,Italian,17.95
11024,4834,3/23/23,12:51:24 PM,103.0,Hot Dog,American,9.0
11025,4835,3/23/23,12:55:41 PM,124.0,Spaghetti,Italian,14.5
11026,4835,3/23/23,12:55:41 PM,129.0,Mushroom Ravioli,Italian,15.5
11027,4836,3/23/23,12:57:49 PM,101.0,Hamburger,American,12.95
11028,4836,3/23/23,12:57:49 PM,104.0,Veggie Burger,American,10.5
11029,4836,3/23/23,12:57:49 PM,108.0,Tofu Pad Thai,Asian,14.5
11030,4836,3/23/23,12:57:49 PM,124.0,Spaghetti,Italian,14.5
11031,4836,3/23/23,12:57:49 PM,126.0,Fettuccine Alfredo,Italian,14.5
11032,4836,3/23/23,12:57:49 PM,109.0,Korean Beef Bowl,Asian,17.95
11033,4836,3/23/23,12:57:49 PM,117.0,Chicken Burrito,Mexican,12.95
11034,4836,3/23/23,12:57:49 PM,127.0,Meat Lasagna,Italian,17.95
11035,4836,3/23/23,12:57:49 PM,128.0,Cheese Lasagna,Italian,15.5
11036,4836,3/23/23,12:57:49 PM,113.0,Edamame,Asian,5.0
11037,4836,3/23/23,12:57:49 PM,120.0,Steak Torta,Mexican,13.95
11038,4836,3/23/23,12:57:49 PM,105.0,Mac & Cheese,American,7.0
11039,4836,3/23/23,12:57:49 PM,130.0,Shrimp Scampi,Italian,19.95
11040,4837,3/23/23,1:04:56 PM,101.0,Hamburger,American,12.95
11041,4837,3/23/23,1:04:56 PM,120.0,Steak Torta,Mexican,13.95
11042,4838,3/23/23,1:14:04 PM,101.0,Hamburger,American,12.95
11043,4838,3/23/23,1:14:04 PM,101.0,Hamburger,American,12.95
11044,4838,3/23/23,1:14:04 PM,102.0,Cheeseburger,American,13.95
11045,4838,3/23/23,1:14:04 PM,103.0,Hot Dog,American,9.0
11046,4838,3/23/23,1:14:04 PM,108.0,Tofu Pad Thai,Asian,14.5
11047,4838,3/23/23,1:14:04 PM,113.0,Edamame,Asian,5.0
11048,4838,3/23/23,1:14:04 PM,106.0,French Fries,American,7.0
11049,4838,3/23/23,1:14:04 PM,,,,
11050,4839,3/23/23,1:39:44 PM,118.0,Steak Burrito,Mexican,14.95
11051,4840,3/23/23,1:42:58 PM,103.0,Hot Dog,American,9.0
11052,4840,3/23/23,1:42:58 PM,109.0,Korean Beef Bowl,Asian,17.95
11053,4841,3/23/23,1:45:24 PM,125.0,Spaghetti & Meatballs,Italian,17.95
11054,4841,3/23/23,1:45:24 PM,111.0,California Roll,Asian,11.95
11055,4841,3/23/23,1:45:24 PM,112.0,Salmon Roll,Asian,14.95
11056,4841,3/23/23,1:45:24 PM,119.0,Chicken Torta,Mexican,11.95
11057,4841,3/23/23,1:45:24 PM,131.0,Chicken Parmesan,Italian,17.95
11058,4841,3/23/23,1:45:24 PM,123.0,Chips & Guacamole,Mexican,9.0
11059,4842,3/23/23,1:59:42 PM,118.0,Steak Burrito,Mexican,14.95
11060,4843,3/23/23,2:03:50 PM,109.0,Korean Beef Bowl,Asian,17.95
11061,4843,3/23/23,2:03:50 PM,120.0,Steak Torta,Mexican,13.95
11062,4844,3/23/23,2:48:44 PM,117.0,Chicken Burrito,Mexican,12.95
11063,4845,3/23/23,3:30:17 PM,113.0,Edamame,Asian,5.0
11064,4845,3/23/23,3:30:17 PM,105.0,Mac & Cheese,American,7.0
11065,4846,3/23/23,3:31:14 PM,124.0,Spaghetti,Italian,14.5
11066,4846,3/23/23,3:31:14 PM,128.0,Cheese Lasagna,Italian,15.5
11067,4846,3/23/23,3:31:14 PM,112.0,Salmon Roll,Asian,14.95
11068,4846,3/23/23,3:31:14 PM,120.0,Steak Torta,Mexican,13.95
11069,4847,3/23/23,4:08:52 PM,108.0,Tofu Pad Thai,Asian,14.5
11070,4848,3/23/23,4:18:18 PM,124.0,Spaghetti,Italian,14.5
11071,4849,3/23/23,4:30:24 PM,125.0,Spaghetti & Meatballs,Italian,17.95
11072,4850,3/23/23,4:30:47 PM,101.0,Hamburger,American,12.95
11073,4850,3/23/23,4:30:47 PM,104.0,Veggie Burger,American,10.5
11074,4850,3/23/23,4:30:47 PM,108.0,Tofu Pad Thai,Asian,14.5
11075,4850,3/23/23,4:30:47 PM,120.0,Steak Torta,Mexican,13.95
11076,4851,3/23/23,4:36:52 PM,126.0,Fettuccine Alfredo,Italian,14.5
11077,4852,3/23/23,4:41:38 PM,116.0,Steak Tacos,Mexican,13.95
11078,4853,3/23/23,4:58:43 PM,104.0,Veggie Burger,American,10.5
11079,4854,3/23/23,5:03:09 PM,125.0,Spaghetti & Meatballs,Italian,17.95
11080,4854,3/23/23,5:03:09 PM,129.0,Mushroom Ravioli,Italian,15.5
11081,4855,3/23/23,5:08:22 PM,,,,
11082,4856,3/23/23,5:09:52 PM,122.0,Chips & Salsa,Mexican,7.0
11083,4857,3/23/23,5:10:42 PM,101.0,Hamburger,American,12.95
11084,4857,3/23/23,5:10:42 PM,108.0,Tofu Pad Thai,Asian,14.5
11085,4857,3/23/23,5:10:42 PM,127.0,Meat Lasagna,Italian,17.95
11086,4857,3/23/23,5:10:42 PM,131.0,Chicken Parmesan,Italian,17.95
11087,4858,3/23/23,5:20:36 PM,110.0,Pork Ramen,Asian,17.95
11088,4858,3/23/23,5:20:36 PM,119.0,Chicken Torta,Mexican,11.95
11089,4859,3/23/23,5:30:36 PM,103.0,Hot Dog,American,9.0
11090,4859,3/23/23,5:30:36 PM,108.0,Tofu Pad Thai,Asian,14.5
11091,4859,3/23/23,5:30:36 PM,105.0,Mac & Cheese,American,7.0
11092,4860,3/23/23,5:40:49 PM,113.0,Edamame,Asian,5.0
11093,4860,3/23/23,5:40:49 PM,123.0,Chips & Guacamole,Mexican,9.0
11094,4861,3/23/23,5:59:40 PM,101.0,Hamburger,American,12.95
11095,4861,3/23/23,5:59:40 PM,118.0,Steak Burrito,Mexican,14.95
11096,4862,3/23/23,6:11:50 PM,112.0,Salmon Roll,Asian,14.95
11097,4863,3/23/23,6:18:12 PM,111.0,California Roll,Asian,11.95
11098,4863,3/23/23,6:18:12 PM,112.0,Salmon Roll,Asian,14.95
11099,4864,3/23/23,6:50:25 PM,130.0,Shrimp Scampi,Italian,19.95
11100,4864,3/23/23,6:50:25 PM,123.0,Chips & Guacamole,Mexican,9.0
11101,4865,3/23/23,6:58:05 PM,121.0,Cheese Quesadillas,Mexican,10.5
11102,4865,3/23/23,6:58:05 PM,132.0,Eggplant Parmesan,Italian,16.95
11103,4866,3/23/23,7:20:18 PM,109.0,Korean Beef Bowl,Asian,17.95
11104,4866,3/23/23,7:20:18 PM,118.0,Steak Burrito,Mexican,14.95
11105,4867,3/23/23,7:21:09 PM,132.0,Eggplant Parmesan,Italian,16.95
11106,4868,3/23/23,7:39:40 PM,103.0,Hot Dog,American,9.0
11107,4868,3/23/23,7:39:40 PM,111.0,California Roll,Asian,11.95
11108,4869,3/23/23,7:43:40 PM,126.0,Fettuccine Alfredo,Italian,14.5
11109,4869,3/23/23,7:43:40 PM,118.0,Steak Burrito,Mexican,14.95
11110,4869,3/23/23,7:43:40 PM,122.0,Chips & Salsa,Mexican,7.0
11111,4870,3/23/23,7:50:49 PM,125.0,Spaghetti & Meatballs,Italian,17.95
11112,4871,3/23/23,7:54:00 PM,102.0,Cheeseburger,American,13.95
11113,4871,3/23/23,7:54:00 PM,110.0,Pork Ramen,Asian,17.95
11114,4871,3/23/23,7:54:00 PM,129.0,Mushroom Ravioli,Italian,15.5
11115,4872,3/23/23,8:09:11 PM,124.0,Spaghetti,Italian,14.5
11116,4872,3/23/23,8:09:11 PM,109.0,Korean Beef Bowl,Asian,17.95
11117,4873,3/23/23,8:25:39 PM,105.0,Mac & Cheese,American,7.0
11118,4874,3/23/23,8:31:44 PM,106.0,French Fries,American,7.0
11119,4875,3/23/23,8:55:17 PM,107.0,Orange Chicken,Asian,16.5
11120,4875,3/23/23,8:55:17 PM,116.0,Steak Tacos,Mexican,13.95
11121,4875,3/23/23,8:55:17 PM,113.0,Edamame,Asian,5.0
11122,4876,3/23/23,9:07:34 PM,105.0,Mac & Cheese,American,7.0
11123,4877,3/23/23,10:05:32 PM,102.0,Cheeseburger,American,13.95
11124,4877,3/23/23,10:05:32 PM,112.0,Salmon Roll,Asian,14.95
11125,4878,3/23/23,10:12:04 PM,119.0,Chicken Torta,Mexican,11.95
11126,4879,3/23/23,10:19:06 PM,107.0,Orange Chicken,Asian,16.5
11127,4879,3/23/23,10:19:06 PM,124.0,Spaghetti,Italian,14.5
11128,4880,3/23/23,10:39:18 PM,109.0,Korean Beef Bowl,Asian,17.95
11129,4880,3/23/23,10:39:18 PM,129.0,Mushroom Ravioli,Italian,15.5
11130,4881,3/24/23,11:16:40 AM,107.0,Orange Chicken,Asian,16.5
11131,4881,3/24/23,11:16:40 AM,105.0,Mac & Cheese,American,7.0
11132,4881,3/24/23,11:16:40 AM,131.0,Chicken Parmesan,Italian,17.95
11133,4881,3/24/23,11:16:40 AM,106.0,French Fries,American,7.0
11134,4882,3/24/23,11:20:32 AM,102.0,Cheeseburger,American,13.95
11135,4883,3/24/23,11:44:46 AM,118.0,Steak Burrito,Mexican,14.95
11136,4884,3/24/23,11:45:15 AM,104.0,Veggie Burger,American,10.5
11137,4885,3/24/23,11:57:15 AM,113.0,Edamame,Asian,5.0
11138,4886,3/24/23,12:00:25 PM,125.0,Spaghetti & Meatballs,Italian,17.95
11139,4886,3/24/23,12:00:25 PM,118.0,Steak Burrito,Mexican,14.95
11140,4887,3/24/23,12:04:00 PM,107.0,Orange Chicken,Asian,16.5
11141,4887,3/24/23,12:04:00 PM,105.0,Mac & Cheese,American,7.0
11142,4887,3/24/23,12:04:00 PM,132.0,Eggplant Parmesan,Italian,16.95
11143,4888,3/24/23,12:19:14 PM,106.0,French Fries,American,7.0
11144,4889,3/24/23,12:21:23 PM,101.0,Hamburger,American,12.95
11145,4890,3/24/23,12:26:16 PM,108.0,Tofu Pad Thai,Asian,14.5
11146,4891,3/24/23,12:26:41 PM,102.0,Cheeseburger,American,13.95
11147,4891,3/24/23,12:26:41 PM,103.0,Hot Dog,American,9.0
11148,4891,3/24/23,12:26:41 PM,104.0,Veggie Burger,American,10.5
11149,4891,3/24/23,12:26:41 PM,105.0,Mac & Cheese,American,7.0
11150,4892,3/24/23,12:49:05 PM,116.0,Steak Tacos,Mexican,13.95
11151,4892,3/24/23,12:49:05 PM,125.0,Spaghetti & Meatballs,Italian,17.95
11152,4892,3/24/23,12:49:05 PM,109.0,Korean Beef Bowl,Asian,17.95
11153,4893,3/24/23,12:53:26 PM,108.0,Tofu Pad Thai,Asian,14.5
11154,4893,3/24/23,12:53:26 PM,125.0,Spaghetti & Meatballs,Italian,17.95
11155,4893,3/24/23,12:53:26 PM,117.0,Chicken Burrito,Mexican,12.95
11156,4893,3/24/23,12:53:26 PM,129.0,Mushroom Ravioli,Italian,15.5
11157,4893,3/24/23,12:53:26 PM,120.0,Steak Torta,Mexican,13.95
11158,4893,3/24/23,12:53:26 PM,131.0,Chicken Parmesan,Italian,17.95
11159,4893,3/24/23,12:53:26 PM,106.0,French Fries,American,7.0
11160,4893,3/24/23,12:53:26 PM,106.0,French Fries,American,7.0
11161,4894,3/24/23,12:54:29 PM,116.0,Steak Tacos,Mexican,13.95
11162,4894,3/24/23,12:54:29 PM,103.0,Hot Dog,American,9.0
11163,4895,3/24/23,12:57:03 PM,117.0,Chicken Burrito,Mexican,12.95
11164,4896,3/24/23,1:05:31 PM,130.0,Shrimp Scampi,Italian,19.95
11165,4897,3/24/23,1:11:23 PM,109.0,Korean Beef Bowl,Asian,17.95
11166,4898,3/24/23,1:22:58 PM,105.0,Mac & Cheese,American,7.0
11167,4899,3/24/23,2:14:11 PM,109.0,Korean Beef Bowl,Asian,17.95
11168,4899,3/24/23,2:14:11 PM,113.0,Edamame,Asian,5.0
11169,4900,3/24/23,2:28:06 PM,122.0,Chips & Salsa,Mexican,7.0
11170,4900,3/24/23,2:28:06 PM,106.0,French Fries,American,7.0
11171,4901,3/24/23,2:42:01 PM,129.0,Mushroom Ravioli,Italian,15.5
11172,4901,3/24/23,2:42:01 PM,111.0,California Roll,Asian,11.95
11173,4901,3/24/23,2:42:01 PM,120.0,Steak Torta,Mexican,13.95
11174,4902,3/24/23,3:31:33 PM,112.0,Salmon Roll,Asian,14.95
11175,4902,3/24/23,3:31:33 PM,119.0,Chicken Torta,Mexican,11.95
11176,4902,3/24/23,3:31:33 PM,105.0,Mac & Cheese,American,7.0
11177,4903,3/24/23,3:57:20 PM,101.0,Hamburger,American,12.95
11178,4903,3/24/23,3:57:20 PM,122.0,Chips & Salsa,Mexican,7.0
11179,4904,3/24/23,4:00:10 PM,106.0,French Fries,American,7.0
11180,4905,3/24/23,4:07:27 PM,108.0,Tofu Pad Thai,Asian,14.5
11181,4905,3/24/23,4:07:27 PM,118.0,Steak Burrito,Mexican,14.95
11182,4906,3/24/23,4:25:58 PM,107.0,Orange Chicken,Asian,16.5
11183,4906,3/24/23,4:25:58 PM,120.0,Steak Torta,Mexican,13.95
11184,4906,3/24/23,4:25:58 PM,106.0,French Fries,American,7.0
11185,4907,3/24/23,4:28:16 PM,102.0,Cheeseburger,American,13.95
11186,4907,3/24/23,4:28:16 PM,124.0,Spaghetti,Italian,14.5
11187,4907,3/24/23,4:28:16 PM,113.0,Edamame,Asian,5.0
11188,4908,3/24/23,4:34:25 PM,129.0,Mushroom Ravioli,Italian,15.5
11189,4908,3/24/23,4:34:25 PM,129.0,Mushroom Ravioli,Italian,15.5
11190,4909,3/24/23,4:39:37 PM,105.0,Mac & Cheese,American,7.0
11191,4910,3/24/23,4:43:09 PM,121.0,Cheese Quesadillas,Mexican,10.5
11192,4911,3/24/23,4:50:08 PM,103.0,Hot Dog,American,9.0
11193,4911,3/24/23,4:50:08 PM,118.0,Steak Burrito,Mexican,14.95
11194,4911,3/24/23,4:50:08 PM,106.0,French Fries,American,7.0
11195,4911,3/24/23,4:50:08 PM,106.0,French Fries,American,7.0
11196,4912,3/24/23,4:58:45 PM,107.0,Orange Chicken,Asian,16.5
11197,4912,3/24/23,4:58:45 PM,111.0,California Roll,Asian,11.95
11198,4912,3/24/23,4:58:45 PM,132.0,Eggplant Parmesan,Italian,16.95
11199,4913,3/24/23,5:04:55 PM,117.0,Chicken Burrito,Mexican,12.95
11200,4914,3/24/23,5:07:49 PM,,,,
11201,4915,3/24/23,5:08:31 PM,101.0,Hamburger,American,12.95
11202,4915,3/24/23,5:08:31 PM,112.0,Salmon Roll,Asian,14.95
11203,4916,3/24/23,5:10:38 PM,107.0,Orange Chicken,Asian,16.5
11204,4917,3/24/23,5:28:09 PM,108.0,Tofu Pad Thai,Asian,14.5
